Time,GrassPopulation,PrarieDogPopulation
1.0,50.0,10.0
2.0,49.8426698,10.2
3.0,49.685339600000006,10.398426698
4.0,49.51758003516781,10.59921716192
5.0,49.33954573796671,10.80216928723804
6.0,49.151216499569124,11.007153332327634
7.0,48.95259060502584,11.214028015012527
8.0,48.74368153470346,11.422642085846878
9.0,48.52451855202668,11.632834255681516
10.0,48.29514717412999,11.844433200913947
11.0,48.055629598076784,12.057257615673901
12.0,47.8060450761677,12.271116314348767
13.0,47.5464902354924,12.485808386948422
14.0,47.277079337011,12.701123409536734
15.0,46.99794446967422,12.916841711624759
16.0,46.70923567537643,13.132734702042544
17.0,46.41112100088469,13.348565254383615
18.0,46.10378647329861,13.564088152651353
19.0,45.78743599607006,13.779050597232839
20.0,45.46229116314497,13.993192770787875
21.0,45.12859098937889,14.206248463073996
22.0,44.786591556017996,14.41794575313878
23.0,44.43656557072215,14.628007746705563
24.0,44.078801842329376,14.836153365965867
25.0,43.71360467131251,15.042098188379793
26.0,43.34129315765085,15.245555330483612
27.0,42.96220042862076,15.446236372120955
28.0,42.57667278978964,15.643852315960311
29.0,42.18506880326569,15.838114576646223
30.0,41.787758297999666,16.028735993464327
31.0,41.38512131764319,16.21543185998986
32.0,40.97754701212968,16.397920963843927
33.0,40.56543247974704,16.57592662940895
34.0,40.149181567006735,16.749177756160673
35.0,39.7292036340719,16.917409845163927
36.0,39.305912293879324,17.08036600625688
37.0,38.87972413337124,17.237797938515588
38.0,38.451057425436005,17.38946687674816
39.0,38.0203308402401,17.535144497014617
40.0,37.58796216461511,17.674613774501534
41.0,37.15436703804271,17.80766978749594
42.0,36.71995771356092,17.93412046169437
